p n nt time
256 50001 100 6.826499
256 50001 100 6.826382
256 50001 100 6.826412
256 50001 100 6.826611
256 50001 100 6.826751
256 50001 100 6.826891
256 50001 100 6.826905
256 50001 100 6.826955
256 50001 100 6.827047
256 50001 100 6.827160
256 50001 100 6.827327
256 50001 100 6.827430
256 50001 100 6.827490
256 50001 100 6.827490
256 50001 100 6.827676
256 50001 100 6.827517
256 50001 100 6.829670
256 50001 100 6.832137
256 50001 100 6.833088
256 50001 100 6.835699
256 50001 100 6.837415
256 50001 100 6.840066
256 50001 100 6.843570
256 50001 100 6.843776
256 50001 100 6.844819
256 50001 100 6.847752
256 50001 100 6.848697
256 50001 100 6.850210
256 50001 100 6.850744
256 50001 100 6.852845
256 50001 100 6.854928
256 50001 100 6.856750
256 50001 100 6.859572
256 50001 100 6.862642
256 50001 100 6.862529
256 50001 100 6.865200
256 50001 100 6.867872
256 50001 100 6.870321
256 50001 100 6.871743
256 50001 100 6.873126
256 50001 100 6.873935
256 50001 100 6.874624
256 50001 100 6.876201
256 50001 100 6.876370
256 50001 100 6.877901
256 50001 100 6.879032
256 50001 100 6.880689
256 50001 100 6.880723
256 50001 100 6.882794
256 50001 100 6.885778
256 50001 100 6.887315
256 50001 100 6.890061
256 50001 100 6.893821
256 50001 100 6.893964
256 50001 100 6.894231
256 50001 100 6.896632
256 50001 100 6.898601
256 50001 100 6.900159
256 50001 100 6.901937
256 50001 100 6.904161
256 50001 100 6.905718
256 50001 100 6.908977
256 50001 100 6.910046
256 50001 100 6.911344
256 50001 100 6.912119
256 50001 100 6.913282
256 50001 100 6.914023
256 50001 100 6.914382
256 50001 100 6.916207
256 50001 100 6.916272
256 50001 100 6.918647
256 50001 100 6.918982
256 50001 100 6.921005
256 50001 100 6.923643
256 50001 100 6.925631
256 50001 100 6.927283
256 50001 100 6.929431
256 50001 100 6.931061
256 50001 100 6.933001
256 50001 100 6.934457
256 50001 100 6.936554
256 50001 100 6.938306
256 50001 100 6.940514
256 50001 100 6.942993
256 50001 100 6.943334
256 50001 100 6.946738
256 50001 100 6.947365
256 50001 100 6.949786
256 50001 100 6.951521
256 50001 100 6.953046
256 50001 100 6.955377
256 50001 100 6.956425
256 50001 100 6.958355
256 50001 100 6.959728
256 50001 100 6.963535
256 50001 100 6.966779
256 50001 100 6.967950
256 50001 100 6.970971
256 50001 100 6.971606
256 50001 100 6.973984
256 50001 100 6.974551
256 50001 100 6.976880
256 50001 100 6.976870
256 50001 100 6.977321
256 50001 100 6.980602
256 50001 100 6.983595
256 50001 100 6.987120
256 50001 100 6.989483
256 50001 100 6.992113
256 50001 100 6.994805
256 50001 100 6.999141
256 50001 100 7.000364
256 50001 100 7.003019
256 50001 100 7.005797
256 50001 100 7.008703
256 50001 100 7.011607
256 50001 100 7.011901
256 75001 100 15.226064
256 75001 100 15.226980
256 75001 100 15.228537
256 75001 100 15.231590
256 75001 100 15.235669
256 75001 100 15.236075
256 75001 100 15.237750
256 75001 100 15.238688
256 75001 100 15.238915
256 75001 100 15.238988
256 75001 100 15.238927
256 75001 100 15.241102
256 75001 100 15.241397
256 75001 100 15.241615
256 75001 100 15.241788
256 75001 100 15.242162
256 75001 100 15.243703
256 75001 100 15.243743
256 75001 100 15.244956
256 75001 100 15.244797
256 75001 100 15.245381
256 75001 100 15.246272
256 75001 100 15.246916
256 75001 100 15.247131
256 75001 100 15.247509
256 75001 100 15.247961
256 75001 100 15.248866
256 75001 100 15.248827
256 75001 100 15.249064
256 75001 100 15.249186
256 75001 100 15.249546
256 75001 100 15.249928
256 75001 100 15.250554
256 75001 100 15.250478
256 75001 100 15.250629
256 75001 100 15.250786
256 75001 100 15.250866
256 75001 100 15.251060
256 75001 100 15.251490
256 75001 100 15.251869
256 75001 100 15.251937
256 75001 100 15.251688
256 75001 100 15.252120
256 75001 100 15.252265
256 75001 100 15.252530
256 75001 100 15.252703
256 75001 100 15.246896
256 75001 100 15.248855
256 75001 100 15.250019
256 75001 100 15.251858
256 75001 100 15.253067
256 75001 100 15.253258
256 75001 100 15.253504
256 75001 100 15.253726
256 75001 100 15.255044
256 75001 100 15.255640
256 75001 100 15.255784
256 75001 100 15.255720
256 75001 100 15.255964
256 75001 100 15.256115
256 75001 100 15.256144
256 75001 100 15.256219
256 75001 100 15.256379
256 75001 100 15.257282
256 75001 100 15.257466
256 75001 100 15.258469
256 75001 100 15.258685
256 75001 100 15.258881
256 75001 100 15.259331
256 75001 100 15.260334
256 75001 100 15.261433
256 75001 100 15.261927
256 75001 100 15.262135
256 75001 100 15.262929
256 75001 100 15.263487
256 75001 100 15.263806
256 75001 100 15.263229
256 75001 100 15.263427
256 75001 100 15.263723
256 75001 100 15.263714
256 75001 100 15.263900
256 75001 100 15.264066
256 75001 100 15.264305
256 75001 100 15.264443
256 75001 100 15.264724
256 75001 100 15.264959
256 75001 100 15.265276
256 75001 100 15.265275
256 75001 100 15.265156
256 75001 100 15.265297
256 75001 100 15.265459
256 75001 100 15.265422
256 75001 100 15.265462
256 75001 100 15.265574
256 75001 100 15.265640
256 75001 100 15.265731
256 75001 100 15.265763
256 75001 100 15.266750
256 75001 100 15.267016
256 75001 100 15.268619
256 75001 100 15.269256
256 75001 100 15.269765
256 75001 100 15.269905
256 75001 100 15.269926
256 75001 100 15.269981
256 75001 100 15.270071
256 75001 100 15.270799
256 75001 100 15.270803
256 75001 100 15.270963
256 75001 100 15.271290
256 75001 100 15.271299
256 75001 100 15.271472
256 75001 100 15.271265
256 75001 100 15.271123
256 75001 100 15.271319
256 75001 100 15.271858
256 75001 100 15.271990
256 75001 100 15.271770
256 75001 100 15.272038
256 75001 100 15.271960
256 75001 100 15.272230
256 75001 100 15.272197
256 75001 100 15.272645
256 75001 100 15.272744
256 75001 100 15.272770
256 75001 100 15.272756
256 75001 100 15.272873
256 75001 100 15.273382
256 75001 100 15.273747
256 75001 100 15.273774
256 75001 100 15.273898
256 75001 100 15.274221
256 75001 100 15.274406
256 75001 100 15.274288
256 75001 100 15.275124
256 75001 100 15.279982
256 75001 100 15.279887
256 75001 100 15.280179
256 75001 100 15.280507
256 75001 100 15.280738
256 75001 100 15.281584
256 75001 100 15.281832
256 75001 100 15.282289
256 75001 100 15.282424
256 75001 100 15.282515
256 75001 100 15.282732
256 75001 100 15.282938
256 75001 100 15.282983
256 75001 100 15.283196
256 75001 100 15.284434
256 75001 100 15.284448
256 75001 100 15.284502
256 75001 100 15.284962
256 75001 100 15.285155
256 75001 100 15.289703
256 75001 100 15.294352
256 75001 100 15.298523
256 75001 100 15.300646
256 75001 100 15.305537
256 75001 100 15.308359
256 75001 100 15.311842
256 75001 100 15.318073
256 75001 100 15.318653
256 75001 100 15.326121
256 75001 100 15.332517
256 75001 100 15.332531
256 75001 100 15.338624
256 75001 100 15.339938
256 75001 100 15.346663
256 75001 100 15.347228
256 75001 100 15.354300
256 75001 100 15.359100
256 75001 100 15.361074
256 75001 100 15.363294
256 75001 100 15.365092
256 75001 100 15.371077
256 75001 100 15.371573
256 75001 100 15.377362
256 75001 100 15.378076
256 75001 100 15.383355
256 75001 100 15.388522
256 75001 100 15.389733
256 75001 100 15.393829
256 75001 100 15.399034
256 75001 100 15.401605
256 75001 100 15.409621
256 75001 100 15.414699
256 75001 100 15.415901
256 75001 100 15.421074
256 75001 100 15.423541
256 75001 100 15.428294
256 75001 100 15.430969
256 75001 100 15.435876
256 75001 100 15.439190
256 75001 100 15.439550
256 75001 100 15.444283
256 75001 100 15.450144
256 75001 100 15.454242
256 75001 100 15.454756
256 75001 100 15.460966
256 75001 100 15.462817
256 75001 100 15.465520
256 75001 100 15.468907
256 75001 100 15.472330
256 75001 100 15.474925
256 75001 100 15.480995
256 75001 100 15.481021
256 75001 100 15.487094
256 75001 100 15.490177
256 75001 100 15.491541
256 75001 100 15.495454
256 75001 100 15.500190
256 75001 100 15.509841
256 75001 100 15.509630
256 75001 100 15.518021
256 75001 100 15.518988
256 75001 100 15.526568
256 75001 100 15.528804
256 75001 100 15.534756
256 75001 100 15.538672
256 75001 100 15.542795
256 75001 100 15.546342
256 75001 100 15.550117
256 75001 100 15.555331
256 75001 100 15.557616
256 75001 100 15.564010
256 75001 100 15.565193
256 75001 100 15.571571
256 75001 100 15.573740
256 75001 100 15.579805
256 75001 100 15.581086
256 75001 100 15.587118
256 75001 100 15.589621
256 75001 100 15.597339
256 75001 100 15.603756
256 75001 100 15.610166
256 75001 100 15.612753
256 75001 100 15.617850
256 75001 100 15.619535
256 75001 100 15.626865
256 75001 100 15.626712
256 75001 100 15.626878
256 75001 100 15.633959
256 75001 100 15.640018
256 75001 100 15.646933
256 75001 100 15.653500
256 75001 100 15.659680
256 75001 100 15.666447
256 75001 100 15.672513
256 75001 100 15.678665
256 75001 100 15.685707
256 75001 100 15.697725
256 75001 100 15.703481
256 75001 100 15.708674
256 75001 100 15.715148
256 75001 100 15.715191
256 100001 100 27.202576
256 100001 100 27.204299
256 100001 100 27.205879
256 100001 100 27.206705
256 100001 100 27.208266
256 100001 100 27.208760
256 100001 100 27.208937
256 100001 100 27.210839
256 100001 100 27.212396
256 100001 100 27.212913
256 100001 100 27.214180
256 100001 100 27.214822
256 100001 100 27.215650
256 100001 100 27.216394
256 100001 100 27.217831
256 100001 100 27.218037
256 100001 100 27.218473
256 100001 100 27.219170
256 100001 100 27.220913
256 100001 100 27.221278
256 100001 100 27.222371
256 100001 100 27.222691
256 100001 100 27.222764
256 100001 100 27.223978
256 100001 100 27.224274
256 100001 100 27.226119
256 100001 100 27.227011
256 100001 100 27.227121
256 100001 100 27.226926
256 100001 100 27.226966
256 100001 100 27.228093
256 100001 100 27.228323
256 100001 100 27.228994
256 100001 100 27.229239
256 100001 100 27.231651
256 100001 100 27.232041
256 100001 100 27.233297
256 100001 100 27.233946
256 100001 100 27.234090
256 100001 100 27.234301
256 100001 100 27.234743
256 100001 100 27.235334
256 100001 100 27.235882
256 100001 100 27.235988
256 100001 100 27.236244
256 100001 100 27.236063
256 100001 100 27.238127
256 100001 100 27.239132
256 100001 100 27.239565
256 100001 100 27.239899
256 100001 100 27.240502
256 100001 100 27.241320
256 100001 100 27.242021
256 100001 100 27.242410
256 100001 100 27.242916
256 100001 100 27.243033
256 100001 100 27.243081
256 100001 100 27.243133
256 100001 100 27.243436
256 100001 100 27.243518
256 100001 100 27.243411
256 100001 100 27.243440
256 100001 100 27.243925
256 100001 100 27.244234
256 100001 100 27.244301
256 100001 100 27.244309
256 100001 100 27.244520
256 100001 100 27.244627
256 100001 100 27.244620
256 100001 100 27.244861
256 100001 100 27.245026
256 100001 100 27.245543
256 100001 100 27.245908
256 100001 100 27.245882
256 100001 100 27.247689
256 100001 100 27.248394
256 100001 100 27.249514
256 100001 100 27.250032
256 100001 100 27.250129
256 100001 100 27.250460
256 100001 100 27.250566
256 100001 100 27.251251
256 100001 100 27.251958
256 100001 100 27.253054
256 100001 100 27.253118
256 100001 100 27.253494
256 100001 100 27.253522
256 100001 100 27.253374
256 100001 100 27.253840
256 100001 100 27.253601
256 100001 100 27.253736
256 100001 100 27.253910
256 100001 100 27.254027
256 100001 100 27.254086
256 100001 100 27.254455
256 100001 100 27.254529
256 100001 100 27.254795
256 100001 100 27.254665
256 100001 100 27.254750
256 100001 100 27.254753
256 100001 100 27.254737
256 100001 100 27.254594
256 100001 100 27.255254
256 100001 100 27.256237
256 100001 100 27.256745
256 100001 100 27.256923
256 100001 100 27.256742
256 100001 100 27.256785
256 100001 100 27.258502
256 100001 100 27.259410
256 100001 100 27.260103
256 100001 100 27.260218
256 100001 100 27.260096
256 100001 100 27.260653
256 100001 100 27.260684
256 100001 100 27.261399
256 100001 100 27.261387
256 100001 100 27.261680
256 100001 100 27.261618
256 100001 100 27.261719
256 100001 100 27.261898
256 100001 100 27.261884
256 100001 100 27.262320
256 100001 100 27.262383
256 100001 100 27.262872
256 100001 100 27.262837
256 100001 100 27.262993
256 100001 100 27.263150
256 100001 100 27.263027
256 100001 100 27.264015
256 100001 100 27.266957
256 100001 100 27.267613
256 100001 100 27.268788
256 100001 100 27.268738
256 100001 100 27.270642
256 100001 100 27.270845
256 100001 100 27.272309
256 100001 100 27.274002
256 100001 100 27.274819
256 100001 100 27.275942
256 100001 100 27.276154
256 100001 100 27.278104
256 100001 100 27.278639
256 100001 100 27.278877
256 100001 100 27.281427
256 100001 100 27.283659
256 100001 100 27.284301
256 100001 100 27.284949
256 100001 100 27.284961
256 100001 100 27.285128
256 100001 100 27.285196
256 100001 100 27.285186
256 100001 100 27.287581
256 100001 100 27.295087
256 100001 100 27.297485
256 100001 100 27.311362
256 100001 100 27.317352
256 100001 100 27.323173
256 100001 100 27.327477
256 100001 100 27.336776
256 100001 100 27.340109
256 100001 100 27.348816
256 100001 100 27.363609
256 100001 100 27.370806
256 100001 100 27.382753
256 100001 100 27.387387
256 100001 100 27.395398
256 100001 100 27.400426
256 100001 100 27.410146
256 100001 100 27.415241
256 100001 100 27.425894
256 100001 100 27.428086
256 100001 100 27.434012
256 100001 100 27.438843
256 100001 100 27.445799
256 100001 100 27.449385
256 100001 100 27.461362
256 100001 100 27.465270
256 100001 100 27.473515
256 100001 100 27.473647
256 100001 100 27.481450
256 100001 100 27.486703
256 100001 100 27.499599
256 100001 100 27.508695
256 100001 100 27.523629
256 100001 100 27.530370
256 100001 100 27.532602
256 100001 100 27.536731
256 100001 100 27.542359
256 100001 100 27.542798
256 100001 100 27.552235
256 100001 100 27.560134
256 100001 100 27.561386
256 100001 100 27.564813
256 100001 100 27.569506
256 100001 100 27.580663
256 100001 100 27.581782
256 100001 100 27.587541
256 100001 100 27.596142
256 100001 100 27.603206
256 100001 100 27.611501
256 100001 100 27.617780
256 100001 100 27.619108
256 100001 100 27.628808
256 100001 100 27.628844
256 100001 100 27.636894
256 100001 100 27.642498
256 100001 100 27.650666
256 100001 100 27.650914
256 100001 100 27.664237
256 100001 100 27.675104
256 100001 100 27.681144
256 100001 100 27.697483
256 100001 100 27.697336
256 100001 100 27.705097
256 100001 100 27.713339
256 100001 100 27.719682
256 100001 100 27.732266
256 100001 100 27.733513
256 100001 100 27.746355
256 100001 100 27.748304
256 100001 100 27.758800
256 100001 100 27.761188
256 100001 100 27.771418
256 100001 100 27.777441
256 100001 100 27.785418
256 100001 100 27.793648
256 100001 100 27.798843
256 100001 100 27.812017
256 100001 100 27.816720
256 100001 100 27.822242
256 100001 100 27.828044
256 100001 100 27.834872
256 100001 100 27.843368
256 100001 100 27.847183
256 100001 100 27.858516
256 100001 100 27.859097
256 100001 100 27.872295
256 100001 100 27.872662
256 100001 100 27.901736
256 100001 100 27.914709
256 100001 100 27.927354
256 100001 100 27.938977
256 100001 100 27.950772
256 100001 100 27.962611
256 100001 100 27.974332
256 100001 100 27.986093
256 100001 100 27.995647
256 100001 100 28.005648
256 100001 100 28.018258
256 100001 100 28.027622
256 100001 100 28.036889
256 100001 100 28.047498
256 100001 100 28.057161
256 100001 100 28.068166
256 100001 100 28.068322
256 2501 100 0.028389
256 2501 100 0.028482
256 2501 100 0.028503
256 2501 100 0.028301
256 2501 100 0.028494
256 2501 100 0.028518
256 2501 100 0.028473
256 2501 100 0.028343
256 2501 100 0.028587
256 2501 100 0.028655
256 2501 100 0.028571
256 2501 100 0.028700
256 2501 100 0.028710
256 2501 100 0.028571
256 2501 100 0.028745
256 2501 100 0.028744
256 2501 100 0.028835
256 2501 100 0.028847
256 2501 100 0.029097
256 2501 100 0.029228
256 2501 100 0.029214
256 2501 100 0.029184
256 2501 100 0.029233
256 2501 100 0.029209
256 2501 100 0.029379
256 2501 100 0.029379
256 2501 100 0.029551
256 2501 100 0.029533
256 2501 100 0.029492
256 2501 100 0.029503
256 2501 100 0.029643
256 2501 100 0.029735
256 2501 100 0.029714
256 2501 100 0.029420
256 2501 100 0.029748
256 2501 100 0.029450
256 2501 100 0.029481
256 2501 100 0.029571
256 2501 100 0.029786
256 2501 100 0.029551
256 2501 100 0.029930
256 2501 100 0.029680
256 2501 100 0.029750
256 2501 100 0.029585
256 2501 100 0.029936
256 2501 100 0.029982
256 2501 100 0.029683
256 2501 100 0.029943
256 2501 100 0.029665
256 2501 100 0.029932
256 2501 100 0.029957
256 2501 100 0.029963
256 2501 100 0.030163
256 2501 100 0.029861
256 2501 100 0.029996
256 2501 100 0.029967
256 2501 100 0.030068
256 2501 100 0.030237
256 2501 100 0.030036
256 2501 100 0.030382
256 2501 100 0.029890
256 2501 100 0.029788
256 2501 100 0.030256
256 2501 100 0.029823
256 2501 100 0.030323
256 2501 100 0.029952
256 2501 100 0.029916
256 2501 100 0.030203
256 2501 100 0.030149
256 2501 100 0.030232
256 2501 100 0.030294
256 2501 100 0.030575
256 2501 100 0.030053
256 2501 100 0.030475
256 2501 100 0.030170
256 2501 100 0.030093
256 2501 100 0.030171
256 2501 100 0.030084
256 2501 100 0.030306
256 2501 100 0.030122
256 2501 100 0.030500
256 2501 100 0.030327
256 2501 100 0.030367
256 2501 100 0.030453
256 2501 100 0.030328
256 2501 100 0.030402
256 2501 100 0.030404
256 2501 100 0.030387
256 2501 100 0.030496
256 2501 100 0.030317
256 2501 100 0.030591
256 2501 100 0.030443
256 2501 100 0.030573
256 2501 100 0.030426
256 2501 100 0.030531
256 2501 100 0.030569
256 2501 100 0.030529
256 2501 100 0.030484
256 2501 100 0.031166
256 2501 100 0.031145
256 2501 100 0.031242
256 2501 100 0.030630
256 2501 100 0.031131
256 2501 100 0.031215
256 2501 100 0.030555
256 2501 100 0.030372
256 2501 100 0.031266
256 2501 100 0.030782
256 2501 100 0.030631
256 2501 100 0.031131
256 2501 100 0.030862
256 2501 100 0.031327
256 2501 100 0.030700
256 2501 100 0.030599
256 2501 100 0.031365
256 2501 100 0.031522
256 2501 100 0.030717
256 2501 100 0.030660
256 2501 100 0.031468
256 2501 100 0.030542
256 2501 100 0.031364
256 2501 100 0.031364
256 2501 100 0.030910
256 2501 100 0.030920
256 2501 100 0.031465
256 2501 100 0.031333
256 2501 100 0.030936
256 2501 100 0.030689
256 2501 100 0.031504
256 2501 100 0.031454
256 2501 100 0.031685
256 2501 100 0.031685
256 2501 100 0.031676
256 2501 100 0.030923
256 2501 100 0.030830
256 2501 100 0.031303
256 2501 100 0.030740
256 2501 100 0.030854
256 2501 100 0.031523
256 2501 100 0.030771
256 2501 100 0.030849
256 2501 100 0.031291
256 2501 100 0.030935
256 2501 100 0.030997
256 2501 100 0.030973
256 2501 100 0.030840
256 2501 100 0.031502
256 2501 100 0.031135
256 2501 100 0.031353
256 2501 100 0.030930
256 2501 100 0.031848
256 2501 100 0.031349
256 2501 100 0.031526
256 2501 100 0.031542
256 2501 100 0.031142
256 2501 100 0.031019
256 2501 100 0.030994
256 2501 100 0.031018
256 2501 100 0.031775
256 2501 100 0.031470
256 2501 100 0.031119
256 2501 100 0.031223
256 2501 100 0.031393
256 2501 100 0.031254
256 2501 100 0.031148
256 2501 100 0.031190
256 2501 100 0.031630
256 2501 100 0.031240
256 2501 100 0.031402
256 2501 100 0.031322
256 2501 100 0.031634
256 2501 100 0.031501
256 2501 100 0.031492
256 2501 100 0.031323
256 2501 100 0.031340
256 2501 100 0.031564
256 2501 100 0.031576
256 2501 100 0.031627
256 2501 100 0.031439
256 2501 100 0.031969
256 2501 100 0.031629
256 2501 100 0.031562
256 2501 100 0.031564
256 2501 100 0.031803
256 2501 100 0.031528
256 2501 100 0.031571
256 2501 100 0.032065
256 2501 100 0.031389
256 2501 100 0.031636
256 2501 100 0.031467
256 2501 100 0.031446
256 2501 100 0.031475
256 2501 100 0.031554
256 2501 100 0.031538
256 2501 100 0.031667
256 2501 100 0.031372
256 2501 100 0.031566
256 2501 100 0.031578
256 2501 100 0.031879
256 2501 100 0.031663
256 2501 100 0.031837
256 2501 100 0.031651
256 2501 100 0.031838
256 2501 100 0.031734
256 2501 100 0.031847
256 2501 100 0.031555
256 2501 100 0.031697
256 2501 100 0.031695
256 2501 100 0.031722
256 2501 100 0.031638
256 2501 100 0.031622
256 2501 100 0.031598
256 2501 100 0.031504
256 2501 100 0.031636
256 2501 100 0.031642
256 2501 100 0.031591
256 2501 100 0.031962
256 2501 100 0.031703
256 2501 100 0.031674
256 2501 100 0.031730
256 2501 100 0.031966
256 2501 100 0.031915
256 2501 100 0.031756
256 2501 100 0.031847
256 2501 100 0.031917
256 2501 100 0.031844
256 2501 100 0.031996
256 2501 100 0.031907
256 2501 100 0.032000
256 2501 100 0.032048
256 2501 100 0.031732
256 2501 100 0.031873
256 2501 100 0.032117
256 2501 100 0.032053
256 2501 100 0.032227
256 2501 100 0.034929
256 2501 100 0.035187
256 2501 100 0.035080
256 2501 100 0.034937
256 2501 100 0.035089
256 2501 100 0.035259
256 2501 100 0.034974
256 2501 100 0.035299
256 2501 100 0.035168
256 2501 100 0.035092
256 2501 100 0.035254
256 2501 100 0.034774
256 2501 100 0.034768
256 2501 100 0.034920
256 2501 100 0.034901
256 2501 100 0.034972
256 2501 100 0.035069
256 2501 100 0.035148
256 2501 100 0.035446
256 2501 100 0.035522
256 2501 100 0.035235
256 5001 100 0.073758
256 5001 100 0.073796
256 5001 100 0.073805
256 5001 100 0.073974
256 5001 100 0.074109
256 5001 100 0.074062
256 5001 100 0.074193
256 5001 100 0.074144
256 5001 100 0.074105
256 5001 100 0.074163
256 5001 100 0.074188
256 5001 100 0.074483
256 5001 100 0.074198
256 5001 100 0.074242
256 5001 100 0.074542
256 5001 100 0.074363
256 5001 100 0.074320
256 5001 100 0.074620
256 5001 100 0.074530
256 5001 100 0.074685
256 5001 100 0.074943
256 5001 100 0.074769
256 5001 100 0.074856
256 5001 100 0.075013
256 5001 100 0.074856
256 5001 100 0.074984
256 5001 100 0.075018
256 5001 100 0.074761
256 5001 100 0.074738
256 5001 100 0.075116
256 5001 100 0.074863
256 5001 100 0.075050
256 5001 100 0.075262
256 5001 100 0.074949
256 5001 100 0.074924
256 5001 100 0.075144
256 5001 100 0.075354
256 5001 100 0.075399
256 5001 100 0.075609
256 5001 100 0.075634
256 5001 100 0.075633
256 5001 100 0.075847
256 5001 100 0.076064
256 5001 100 0.075898
256 5001 100 0.076138
256 5001 100 0.076163
256 5001 100 0.076337
256 5001 100 0.076233
256 5001 100 0.076320
256 5001 100 0.076192
256 5001 100 0.076273
256 5001 100 0.076113
256 5001 100 0.076501
256 5001 100 0.076431
256 5001 100 0.076492
256 5001 100 0.076452
256 5001 100 0.076485
256 5001 100 0.076470
256 5001 100 0.076518
256 5001 100 0.076641
256 5001 100 0.076741
256 5001 100 0.076813
256 5001 100 0.076616
256 5001 100 0.076849
256 5001 100 0.076725
256 5001 100 0.076779
256 5001 100 0.077104
256 5001 100 0.076908
256 5001 100 0.076876
256 5001 100 0.077041
256 5001 100 0.077226
256 5001 100 0.077116
256 5001 100 0.077021
256 5001 100 0.077169
256 5001 100 0.077128
256 5001 100 0.077246
256 5001 100 0.077710
256 5001 100 0.077439
256 5001 100 0.077391
256 5001 100 0.077655
256 5001 100 0.077760
256 5001 100 0.077687
256 5001 100 0.077754
256 5001 100 0.077483
256 5001 100 0.077737
256 5001 100 0.077819
256 5001 100 0.077680
256 5001 100 0.077646
256 5001 100 0.077800
256 5001 100 0.077508
256 5001 100 0.077879
256 5001 100 0.077428
256 5001 100 0.077831
256 5001 100 0.077519
256 5001 100 0.077810
256 5001 100 0.077925
256 5001 100 0.077592
256 5001 100 0.077976
256 5001 100 0.077987
256 5001 100 0.077738
256 5001 100 0.078005
256 5001 100 0.077585
256 5001 100 0.077700
256 5001 100 0.077449
256 5001 100 0.077567
256 5001 100 0.077808
256 5001 100 0.077713
256 5001 100 0.078320
256 5001 100 0.077660
256 5001 100 0.078227
256 5001 100 0.078117
256 5001 100 0.078224
256 5001 100 0.078119
256 5001 100 0.078211
256 5001 100 0.077843
256 5001 100 0.077931
256 5001 100 0.077967
256 5001 100 0.078204
256 5001 100 0.077925
256 5001 100 0.078049
256 5001 100 0.078161
256 5001 100 0.078019
256 5001 100 0.077984
256 5001 100 0.078455
256 5001 100 0.077961
256 5001 100 0.078017
256 5001 100 0.077947
256 5001 100 0.077944
256 5001 100 0.077964
256 5001 100 0.078112
256 5001 100 0.078120
256 5001 100 0.078249
256 5001 100 0.078063
256 5001 100 0.077941
256 5001 100 0.078201
256 5001 100 0.077943
256 5001 100 0.078224
256 5001 100 0.077899
256 5001 100 0.078161
256 5001 100 0.078236
256 5001 100 0.077875
256 5001 100 0.078289
256 5001 100 0.078097
256 5001 100 0.078191
256 5001 100 0.077992
256 5001 100 0.078276
256 5001 100 0.078239
256 5001 100 0.078227
256 5001 100 0.078483
256 5001 100 0.078394
256 5001 100 0.078238
256 5001 100 0.078243
256 5001 100 0.078637
256 5001 100 0.078412
256 5001 100 0.078169
256 5001 100 0.077950
256 5001 100 0.078564
256 5001 100 0.078399
256 5001 100 0.078221
256 5001 100 0.078141
256 5001 100 0.078393
256 5001 100 0.078192
256 5001 100 0.078082
256 5001 100 0.078377
256 5001 100 0.078085
256 5001 100 0.078058
256 5001 100 0.078312
256 5001 100 0.078358
256 5001 100 0.078174
256 5001 100 0.078324
256 5001 100 0.078249
256 5001 100 0.078103
256 5001 100 0.078615
256 5001 100 0.078366
256 5001 100 0.078262
256 5001 100 0.078168
256 5001 100 0.078787
256 5001 100 0.078377
256 5001 100 0.078211
256 5001 100 0.078189
256 5001 100 0.078448
256 5001 100 0.078326
256 5001 100 0.078402
256 5001 100 0.078792
256 5001 100 0.078389
256 5001 100 0.078431
256 5001 100 0.078328
256 5001 100 0.078264
256 5001 100 0.078352
256 5001 100 0.078414
256 5001 100 0.078633
256 5001 100 0.078534
256 5001 100 0.078325
256 5001 100 0.078189
256 5001 100 0.078879
256 5001 100 0.078794
256 5001 100 0.078464
256 5001 100 0.078300
256 5001 100 0.078447
256 5001 100 0.078564
256 5001 100 0.078370
256 5001 100 0.078397
256 5001 100 0.078847
256 5001 100 0.078856
256 5001 100 0.078433
256 5001 100 0.078544
256 5001 100 0.078291
256 5001 100 0.078308
256 5001 100 0.078894
256 5001 100 0.078502
256 5001 100 0.078334
256 5001 100 0.078449
256 5001 100 0.078319
256 5001 100 0.078420
256 5001 100 0.078655
256 5001 100 0.078348
256 5001 100 0.078798
256 5001 100 0.078359
256 5001 100 0.078834
256 5001 100 0.078452
256 5001 100 0.078712
256 5001 100 0.078472
256 5001 100 0.079036
256 5001 100 0.078647
256 5001 100 0.078876
256 5001 100 0.078464
256 5001 100 0.078912
256 5001 100 0.078517
256 5001 100 0.078777
256 5001 100 0.079143
256 5001 100 0.078741
256 5001 100 0.078837
256 5001 100 0.078929
256 5001 100 0.078820
256 5001 100 0.078831
256 5001 100 0.079041
256 5001 100 0.078769
256 5001 100 0.079050
256 5001 100 0.080083
256 5001 100 0.079039
256 5001 100 0.078884
256 5001 100 0.078984
256 5001 100 0.079834
256 5001 100 0.083716
256 5001 100 0.083532
256 5001 100 0.083696
256 5001 100 0.083614
256 5001 100 0.084142
256 5001 100 0.084042
256 5001 100 0.083833
256 5001 100 0.084246
256 5001 100 0.084088
256 5001 100 0.084239
256 5001 100 0.084272
256 5001 100 0.084194
256 5001 100 0.084318
256 10001 100 0.271003
256 10001 100 0.270828
256 10001 100 0.271016
256 10001 100 0.270826
256 10001 100 0.270914
256 10001 100 0.270866
256 10001 100 0.270959
256 10001 100 0.270974
256 10001 100 0.271344
256 10001 100 0.271554
256 10001 100 0.271703
256 10001 100 0.271639
256 10001 100 0.271672
256 10001 100 0.271624
256 10001 100 0.271810
256 10001 100 0.271563
256 10001 100 0.271807
256 10001 100 0.271550
256 10001 100 0.271795
256 10001 100 0.271934
256 10001 100 0.271463
256 10001 100 0.271758
256 10001 100 0.271955
256 10001 100 0.271617
256 10001 100 0.271996
