p n nt time
1024 25001 100 1.774573
1024 25001 100 1.774926
1024 25001 100 1.776621
1024 25001 100 1.776783
1024 25001 100 1.776898
1024 25001 100 1.777548
1024 25001 100 1.778830
1024 25001 100 1.779154
1024 25001 100 1.780114
1024 25001 100 1.780069
1024 25001 100 1.780371
1024 25001 100 1.780441
1024 25001 100 1.780494
1024 25001 100 1.780383
1024 25001 100 1.781011
1024 25001 100 1.783863
1024 25001 100 1.785054
1024 25001 100 1.786315
1024 25001 100 1.787367
1024 25001 100 1.787220
1024 25001 100 1.787673
1024 25001 100 1.787784
1024 25001 100 1.788188
1024 25001 100 1.785842
1024 25001 100 1.785774
1024 25001 100 1.789838
1024 25001 100 1.790419
1024 25001 100 1.790565
1024 25001 100 1.790803
1024 25001 100 1.791286
1024 25001 100 1.791705
1024 25001 100 1.791977
1024 25001 100 1.791979
1024 25001 100 1.793380
1024 25001 100 1.793450
1024 25001 100 1.792878
1024 25001 100 1.793006
1024 25001 100 1.794141
1024 25001 100 1.793658
1024 25001 100 1.793282
1024 25001 100 1.795416
1024 25001 100 1.796313
1024 25001 100 1.796190
1024 25001 100 1.797838
1024 25001 100 1.798578
1024 25001 100 1.799444
1024 25001 100 1.798901
1024 25001 100 1.799027
1024 25001 100 1.797169
1024 25001 100 1.799123
1024 25001 100 1.800799
1024 25001 100 1.801077
1024 25001 100 1.801640
1024 25001 100 1.802473
1024 25001 100 1.802042
1024 25001 100 1.803089
1024 25001 100 1.803831
1024 25001 100 1.803958
1024 25001 100 1.804094
1024 25001 100 1.803477
1024 25001 100 1.803605
1024 25001 100 1.804226
1024 25001 100 1.804424
1024 25001 100 1.804454
1024 25001 100 1.804508
1024 25001 100 1.803631
1024 25001 100 1.804083
1024 25001 100 1.804423
1024 25001 100 1.804309
1024 25001 100 1.804075
1024 25001 100 1.805331
1024 25001 100 1.804587
1024 25001 100 1.804765
1024 25001 100 1.805472
1024 25001 100 1.805768
1024 25001 100 1.805699
1024 25001 100 1.806387
1024 25001 100 1.806511
1024 25001 100 1.807368
1024 25001 100 1.808060
1024 25001 100 1.807931
1024 25001 100 1.808018
1024 25001 100 1.807665
1024 25001 100 1.807260
1024 25001 100 1.808945
1024 25001 100 1.809989
1024 25001 100 1.810271
1024 25001 100 1.809826
1024 25001 100 1.810142
1024 25001 100 1.810874
1024 25001 100 1.811257
1024 25001 100 1.811663
1024 25001 100 1.812736
1024 25001 100 1.813735
1024 25001 100 1.814825
1024 25001 100 1.814856
1024 25001 100 1.815819
1024 25001 100 1.815829
1024 25001 100 1.817160
1024 25001 100 1.817465
1024 25001 100 1.816671
1024 25001 100 1.817970
1024 25001 100 1.818210
1024 25001 100 1.819637
1024 25001 100 1.818716
1024 25001 100 1.819258
1024 25001 100 1.820001
1024 25001 100 1.819907
1024 25001 100 1.820151
1024 25001 100 1.821462
1024 25001 100 1.821888
1024 25001 100 1.822357
1024 25001 100 1.823479
1024 25001 100 1.823739
1024 25001 100 1.824443
1024 25001 100 1.824267
1024 25001 100 1.825874
1024 25001 100 1.826245
1024 25001 100 1.826040
1024 25001 100 1.826128
1024 25001 100 1.826486
1024 25001 100 1.825928
1024 25001 100 1.827375
1024 25001 100 1.827951
1024 25001 100 1.828042
1024 25001 100 1.827886
1024 25001 100 1.827870
1024 25001 100 1.828469
1024 25001 100 1.828635
1024 25001 100 1.828519
1024 25001 100 1.828913
1024 25001 100 1.829578
1024 25001 100 1.829588
1024 25001 100 1.830578
1024 25001 100 1.830933
1024 25001 100 1.831411
1024 25001 100 1.831896
1024 25001 100 1.832563
1024 25001 100 1.832718
1024 25001 100 1.833152
1024 25001 100 1.833703
1024 25001 100 1.833220
1024 25001 100 1.833422
1024 25001 100 1.833101
1024 25001 100 1.832847
1024 25001 100 1.833353
1024 25001 100 1.833700
1024 25001 100 1.834071
1024 25001 100 1.834938
1024 25001 100 1.834954
1024 25001 100 1.834674
1024 25001 100 1.834419
1024 25001 100 1.834668
1024 25001 100 1.835019
1024 25001 100 1.834489
1024 25001 100 1.834871
1024 25001 100 1.835232
1024 25001 100 1.835352
1024 25001 100 1.835339
1024 25001 100 1.834975
1024 25001 100 1.835763
1024 25001 100 1.834538
1024 25001 100 1.835896
1024 25001 100 1.835576
1024 25001 100 1.834396
1024 25001 100 1.835172
1024 25001 100 1.834492
1024 25001 100 1.835013
1024 25001 100 1.835427
1024 25001 100 1.836034
1024 25001 100 1.835763
1024 25001 100 1.836159
1024 25001 100 1.835859
1024 25001 100 1.836323
1024 25001 100 1.836185
1024 25001 100 1.836131
1024 25001 100 1.836737
1024 25001 100 1.836338
1024 25001 100 1.836905
1024 25001 100 1.836496
1024 25001 100 1.837528
1024 25001 100 1.838002
1024 25001 100 1.837457
1024 25001 100 1.837564
1024 25001 100 1.837745
1024 25001 100 1.838359
1024 25001 100 1.838070
1024 25001 100 1.838211
1024 25001 100 1.838235
1024 25001 100 1.838588
1024 25001 100 1.838427
1024 25001 100 1.842005
1024 25001 100 1.842484
1024 25001 100 1.840995
1024 25001 100 1.845632
1024 25001 100 1.847253
1024 25001 100 1.846670
1024 25001 100 1.848713
1024 25001 100 1.848616
1024 25001 100 1.848479
1024 25001 100 1.849210
1024 25001 100 1.848714
1024 25001 100 1.851096
1024 25001 100 1.851841
1024 25001 100 1.861180
1024 25001 100 1.865576
1024 25001 100 1.865972
1024 25001 100 1.866731
1024 25001 100 1.874732
1024 25001 100 1.872756
1024 25001 100 1.878480
1024 25001 100 1.878173
1024 25001 100 1.879281
1024 25001 100 1.879548
1024 25001 100 1.879513
1024 25001 100 1.885027
1024 25001 100 1.885115
1024 25001 100 1.885101
1024 25001 100 1.885155
1024 25001 100 1.884592
1024 25001 100 1.885021
1024 25001 100 1.885969
1024 25001 100 1.886054
1024 25001 100 1.886191
1024 25001 100 1.885593
1024 25001 100 1.885931
1024 25001 100 1.885759
1024 25001 100 1.886232
1024 25001 100 1.888262
1024 25001 100 1.889093
1024 25001 100 1.889513
1024 25001 100 1.889900
1024 25001 100 1.892461
1024 25001 100 1.893181
1024 25001 100 1.893460
1024 25001 100 1.894462
1024 25001 100 1.894824
1024 25001 100 1.895641
1024 25001 100 1.895972
1024 25001 100 1.895761
1024 25001 100 1.896144
1024 25001 100 1.896232
1024 25001 100 1.897349
1024 25001 100 1.897323
1024 25001 100 1.897398
1024 25001 100 1.897258
1024 25001 100 1.897560
1024 25001 100 1.897080
1024 25001 100 1.898988
1024 25001 100 1.899704
1024 25001 100 1.900611
1024 25001 100 1.901109
1024 25001 100 1.901270
1024 25001 100 1.901682
1024 25001 100 1.901685
1024 25001 100 1.901912
1024 25001 100 1.901983
1024 25001 100 1.903398
1024 25001 100 1.902961
1024 25001 100 1.905342
1024 25001 100 1.905638
1024 25001 100 1.905509
1024 25001 100 1.905178
1024 25001 100 1.905965
1024 25001 100 1.906859
1024 25001 100 1.910058
1024 25001 100 1.911129
1024 25001 100 1.912305
1024 25001 100 1.913423
1024 25001 100 1.913481
1024 25001 100 1.912939
1024 25001 100 1.913601
1024 50001 100 6.326797
1024 50001 100 6.327504
1024 50001 100 6.330509
1024 50001 100 6.329969
1024 50001 100 6.330138
1024 50001 100 6.330872
1024 50001 100 6.331347
1024 50001 100 6.332310
1024 50001 100 6.331786
1024 50001 100 6.332169
1024 50001 100 6.331245
1024 50001 100 6.332714
1024 50001 100 6.333099
1024 50001 100 6.331932
1024 50001 100 6.332697
1024 50001 100 6.333469
1024 50001 100 6.333004
1024 50001 100 6.334115
1024 50001 100 6.334743
1024 50001 100 6.334874
1024 50001 100 6.335243
1024 50001 100 6.335189
1024 50001 100 6.334300
1024 50001 100 6.334744
1024 50001 100 6.334300
1024 50001 100 6.334329
1024 50001 100 6.334654
1024 50001 100 6.335489
1024 50001 100 6.335619
1024 50001 100 6.335520
1024 50001 100 6.335592
1024 50001 100 6.335989
1024 50001 100 6.335709
1024 50001 100 6.336365
1024 50001 100 6.336797
1024 50001 100 6.338206
1024 50001 100 6.338423
1024 50001 100 6.338212
1024 50001 100 6.337678
1024 50001 100 6.338350
1024 50001 100 6.338553
1024 50001 100 6.338763
1024 50001 100 6.339372
1024 50001 100 6.339629
1024 50001 100 6.338640
1024 50001 100 6.338361
1024 50001 100 6.339574
1024 50001 100 6.338449
1024 50001 100 6.339658
1024 50001 100 6.339161
1024 50001 100 6.340695
1024 50001 100 6.340434
1024 50001 100 6.340146
1024 50001 100 6.339963
1024 50001 100 6.340223
1024 50001 100 6.340888
1024 50001 100 6.339778
1024 50001 100 6.340438
1024 50001 100 6.341566
1024 50001 100 6.340046
1024 50001 100 6.341564
1024 50001 100 6.340819
1024 50001 100 6.340958
1024 50001 100 6.341625
1024 50001 100 6.341010
1024 50001 100 6.341902
1024 50001 100 6.341707
1024 50001 100 6.341432
1024 50001 100 6.341814
1024 50001 100 6.341294
1024 50001 100 6.341093
1024 50001 100 6.341684
1024 50001 100 6.342780
1024 50001 100 6.342257
1024 50001 100 6.341451
1024 50001 100 6.342994
1024 50001 100 6.343092
1024 50001 100 6.343314
1024 50001 100 6.343065
1024 50001 100 6.343797
1024 50001 100 6.343531
1024 50001 100 6.343456
1024 50001 100 6.342954
1024 50001 100 6.344029
1024 50001 100 6.344283
1024 50001 100 6.344156
1024 50001 100 6.343488
1024 50001 100 6.344605
1024 50001 100 6.344727
1024 50001 100 6.345068
1024 50001 100 6.344735
1024 50001 100 6.344882
1024 50001 100 6.343785
1024 50001 100 6.345111
1024 50001 100 6.345315
1024 50001 100 6.344556
1024 50001 100 6.345188
1024 50001 100 6.345750
1024 50001 100 6.345755
1024 50001 100 6.346692
1024 50001 100 6.346440
1024 50001 100 6.346046
1024 50001 100 6.346167
1024 50001 100 6.346129
1024 50001 100 6.346802
1024 50001 100 6.346140
1024 50001 100 6.346579
1024 50001 100 6.347309
1024 50001 100 6.346667
1024 50001 100 6.347228
1024 50001 100 6.346543
1024 50001 100 6.347403
1024 50001 100 6.348134
1024 50001 100 6.346929
1024 50001 100 6.347540
1024 50001 100 6.346887
1024 50001 100 6.347306
1024 50001 100 6.348571
1024 50001 100 6.347387
1024 50001 100 6.347758
1024 50001 100 6.346911
1024 50001 100 6.348238
1024 50001 100 6.348292
1024 50001 100 6.347843
1024 50001 100 6.348097
1024 50001 100 6.348164
1024 50001 100 6.348094
1024 50001 100 6.348791
1024 50001 100 6.349293
1024 50001 100 6.348410
1024 50001 100 6.349131
1024 50001 100 6.349087
1024 50001 100 6.348230
1024 50001 100 6.349505
1024 50001 100 6.349456
1024 50001 100 6.348916
1024 50001 100 6.349763
1024 50001 100 6.349617
1024 50001 100 6.349751
1024 50001 100 6.349658
1024 50001 100 6.349343
1024 50001 100 6.349893
1024 50001 100 6.349290
1024 50001 100 6.349511
1024 50001 100 6.349932
1024 50001 100 6.350105
1024 50001 100 6.349699
1024 50001 100 6.349658
1024 50001 100 6.349881
1024 50001 100 6.350443
1024 50001 100 6.350460
1024 50001 100 6.350004
1024 50001 100 6.350107
1024 50001 100 6.349789
1024 50001 100 6.350555
1024 50001 100 6.350589
1024 50001 100 6.350124
1024 50001 100 6.350339
1024 50001 100 6.350397
1024 50001 100 6.350693
1024 50001 100 6.350964
1024 50001 100 6.350745
1024 50001 100 6.350709
1024 50001 100 6.350270
1024 50001 100 6.351026
1024 50001 100 6.351194
1024 50001 100 6.350305
1024 50001 100 6.351178
1024 50001 100 6.350454
1024 50001 100 6.350268
1024 50001 100 6.350755
1024 50001 100 6.350912
1024 50001 100 6.351241
1024 50001 100 6.350942
1024 50001 100 6.351009
1024 50001 100 6.351840
1024 50001 100 6.351276
1024 50001 100 6.350639
1024 50001 100 6.351026
1024 50001 100 6.351389
1024 50001 100 6.351562
1024 50001 100 6.352125
1024 50001 100 6.350977
1024 50001 100 6.351760
1024 50001 100 6.352019
1024 50001 100 6.351880
1024 50001 100 6.351966
1024 50001 100 6.352103
1024 50001 100 6.352049
1024 50001 100 6.351962
1024 50001 100 6.352747
1024 50001 100 6.352013
1024 50001 100 6.351493
1024 50001 100 6.352269
1024 50001 100 6.352884
1024 50001 100 6.351670
1024 50001 100 6.352675
1024 50001 100 6.353018
1024 50001 100 6.352593
1024 50001 100 6.352446
1024 50001 100 6.351856
1024 50001 100 6.352981
1024 50001 100 6.353222
1024 50001 100 6.353233
1024 50001 100 6.352191
1024 50001 100 6.353279
1024 50001 100 6.353061
1024 50001 100 6.351593
1024 50001 100 6.351691
1024 50001 100 6.352804
1024 50001 100 6.351556
1024 50001 100 6.351965
1024 50001 100 6.353019
1024 50001 100 6.351324
1024 50001 100 6.352698
1024 50001 100 6.353355
1024 50001 100 6.352139
1024 50001 100 6.352937
1024 50001 100 6.352894
1024 50001 100 6.353072
1024 50001 100 6.353118
1024 50001 100 6.352602
1024 50001 100 6.352674
1024 50001 100 6.353551
1024 50001 100 6.352904
1024 50001 100 6.353046
1024 50001 100 6.353101
1024 50001 100 6.353381
1024 50001 100 6.353577
1024 50001 100 6.352102
1024 50001 100 6.353413
1024 50001 100 6.353841
1024 50001 100 6.352522
1024 50001 100 6.352742
1024 50001 100 6.352552
1024 50001 100 6.353064
1024 50001 100 6.352434
1024 50001 100 6.353142
1024 50001 100 6.352181
1024 50001 100 6.353748
1024 50001 100 6.353843
1024 50001 100 6.352595
1024 50001 100 6.353661
1024 50001 100 6.353507
1024 50001 100 6.354286
1024 50001 100 6.353623
1024 50001 100 6.354096
1024 50001 100 6.354131
1024 50001 100 6.354610
1024 50001 100 6.354808
1024 50001 100 6.351365
1024 50001 100 6.353171
1024 50001 100 6.353714
1024 50001 100 6.354222
1024 50001 100 6.354644
1024 50001 100 6.354375
1024 50001 100 6.353875
1024 50001 100 6.351883
1024 50001 100 6.357916
1024 50001 100 6.355247
1024 50001 100 6.355484
1024 50001 100 6.354662
1024 50001 100 6.354957
1024 50001 100 6.354946
1024 50001 100 6.358235
1024 50001 100 6.355208
1024 50001 100 6.355084
1024 50001 100 6.355728
1024 50001 100 6.355265
1024 50001 100 6.354853
1024 50001 100 6.360763
1024 50001 100 6.355232
1024 50001 100 6.355212
1024 50001 100 6.355982
1024 50001 100 6.356018
1024 50001 100 6.355569
1024 50001 100 6.362261
1024 50001 100 6.355579
1024 50001 100 6.355820
1024 50001 100 6.356936
1024 50001 100 6.355538
1024 50001 100 6.355519
1024 50001 100 6.362481
1024 50001 100 6.355486
1024 50001 100 6.355671
1024 50001 100 6.356960
1024 50001 100 6.356470
1024 50001 100 6.356349
1024 50001 100 6.363361
1024 50001 100 6.355324
1024 50001 100 6.355611
1024 50001 100 6.356770
1024 50001 100 6.356294
1024 50001 100 6.358237
1024 50001 100 6.363503
1024 50001 100 6.355786
1024 50001 100 6.354893
1024 50001 100 6.356600
1024 50001 100 6.356603
1024 50001 100 6.360034
1024 50001 100 6.364102
1024 50001 100 6.355588
1024 50001 100 6.356353
1024 50001 100 6.358763
1024 50001 100 6.356332
1024 50001 100 6.359428
1024 50001 100 6.362750
1024 50001 100 6.354957
1024 50001 100 6.357359
1024 50001 100 6.358640
1024 50001 100 6.356099
1024 50001 100 6.360231
1024 50001 100 6.362757
1024 50001 100 6.355564
1024 50001 100 6.356483
1024 50001 100 6.359729
1024 50001 100 6.355943
1024 50001 100 6.363895
1024 50001 100 6.357337
1024 50001 100 6.360389
1024 50001 100 6.356523
1024 50001 100 6.360073
1024 50001 100 6.364514
1024 50001 100 6.355292
1024 50001 100 6.357978
1024 50001 100 6.361116
1024 50001 100 6.356456
1024 50001 100 6.359909
1024 50001 100 6.364363
1024 50001 100 6.355219
1024 50001 100 6.359613
1024 50001 100 6.361262
1024 50001 100 6.356692
1024 50001 100 6.360451
1024 50001 100 6.363465
1024 50001 100 6.354997
1024 50001 100 6.360074
1024 50001 100 6.361350
1024 50001 100 6.356798
1024 50001 100 6.360969
1024 50001 100 6.364514
1024 50001 100 6.355451
1024 50001 100 6.364137
1024 50001 100 6.360679
1024 50001 100 6.357219
1024 50001 100 6.361742
1024 50001 100 6.364649
1024 50001 100 6.356903
1024 50001 100 6.362475
1024 50001 100 6.357257
1024 50001 100 6.362917
1024 50001 100 6.357104
1024 50001 100 6.363521
1024 50001 100 6.357271
1024 50001 100 6.363232
1024 50001 100 6.359034
1024 50001 100 6.364409
1024 50001 100 6.356672
1024 50001 100 6.363897
1024 50001 100 6.359126
1024 50001 100 6.365186
1024 50001 100 6.356904
1024 50001 100 6.365656
1024 50001 100 6.360127
1024 50001 100 6.365716
1024 50001 100 6.357293
1024 50001 100 6.365774
1024 50001 100 6.360432
1024 50001 100 6.365123
1024 50001 100 6.357464
1024 50001 100 6.364926
1024 50001 100 6.360673
1024 50001 100 6.365111
1024 50001 100 6.356840
1024 50001 100 6.366661
1024 50001 100 6.360962
1024 50001 100 6.364804
1024 50001 100 6.356910
1024 50001 100 6.359794
1024 50001 100 6.366361
1024 50001 100 6.358074
1024 50001 100 6.360316
1024 50001 100 6.358472
1024 50001 100 6.366594
1024 50001 100 6.360189
1024 50001 100 6.366608
1024 50001 100 6.357864
1024 50001 100 6.360830
1024 50001 100 6.359254
1024 50001 100 6.361177
1024 50001 100 6.358965
1024 50001 100 6.361142
1024 50001 100 6.358723
1024 50001 100 6.361526
1024 50001 100 6.359684
1024 50001 100 6.367027
1024 50001 100 6.361339
1024 50001 100 6.359785
1024 50001 100 6.361876
1024 50001 100 6.359675
1024 50001 100 6.359973
1024 50001 100 6.362282
1024 50001 100 6.362033
1024 50001 100 6.360831
1024 50001 100 6.362294
1024 50001 100 6.361595
1024 50001 100 6.362190
1024 50001 100 6.362781
1024 50001 100 6.363009
1024 50001 100 6.362823
1024 50001 100 6.362424
1024 50001 100 6.364033
1024 50001 100 6.362444
1024 50001 100 6.365975
1024 50001 100 6.363170
1024 50001 100 6.363252
1024 50001 100 6.363669
1024 50001 100 6.364667
1024 50001 100 6.364785
1024 50001 100 6.366559
1024 50001 100 6.367462
1024 50001 100 6.366651
1024 50001 100 6.367821
1024 50001 100 6.367155
1024 50001 100 6.368424
1024 50001 100 6.367812
1024 50001 100 6.368396
1024 50001 100 6.367726
1024 50001 100 6.369075
1024 50001 100 6.368320
1024 50001 100 6.368759
1024 50001 100 6.367838
1024 50001 100 6.368439
1024 50001 100 6.367901
1024 50001 100 6.368423
1024 50001 100 6.368349
1024 50001 100 6.368490
1024 50001 100 6.368912
1024 50001 100 6.368396
1024 50001 100 6.368339
1024 50001 100 6.368250
1024 50001 100 6.364487
1024 50001 100 6.368311
1024 50001 100 6.368714
1024 50001 100 6.368580
1024 50001 100 6.368806
1024 50001 100 6.369700
1024 50001 100 6.369207
1024 50001 100 6.368735
1024 50001 100 6.368924
1024 50001 100 6.368405
1024 50001 100 6.368823
1024 50001 100 6.369525
1024 50001 100 6.369011
1024 50001 100 6.368489
1024 50001 100 6.369874
1024 50001 100 6.369381
1024 50001 100 6.370230
1024 50001 100 6.369678
1024 50001 100 6.370402
1024 50001 100 6.370725
1024 50001 100 6.370893
1024 50001 100 6.370479
1024 50001 100 6.370505
1024 50001 100 6.371055
1024 50001 100 6.371274
1024 50001 100 6.371992
1024 50001 100 6.371955
1024 50001 100 6.370888
1024 50001 100 6.371093
1024 50001 100 6.372121
1024 50001 100 6.371259
1024 50001 100 6.371604
1024 50001 100 6.371943
1024 50001 100 6.372049
1024 50001 100 6.372196
1024 50001 100 6.372502
1024 50001 100 6.371567
1024 50001 100 6.371779
1024 50001 100 6.372301
1024 50001 100 6.372499
1024 50001 100 6.372502
1024 50001 100 6.373132
1024 50001 100 6.373252
1024 50001 100 6.372729
1024 50001 100 6.373940
1024 50001 100 6.373819
1024 50001 100 6.375103
1024 50001 100 6.374700
1024 50001 100 6.374623
1024 50001 100 6.374653
1024 50001 100 6.374961
1024 50001 100 6.375011
1024 50001 100 6.375678
1024 50001 100 6.375759
1024 50001 100 6.374873
1024 50001 100 6.375917
1024 50001 100 6.375880
1024 50001 100 6.376228
1024 50001 100 6.376110
1024 50001 100 6.375908
1024 50001 100 6.376000
1024 50001 100 6.375126
1024 50001 100 6.375485
1024 50001 100 6.375677
1024 50001 100 6.375867
1024 50001 100 6.375703
1024 50001 100 6.376296
1024 50001 100 6.376614
1024 50001 100 6.376227
1024 50001 100 6.375974
1024 50001 100 6.376242
1024 50001 100 6.375951
1024 50001 100 6.377100
1024 50001 100 6.375996
1024 50001 100 6.376284
1024 50001 100 6.376638
1024 50001 100 6.376948
1024 50001 100 6.377356
1024 50001 100 6.377033
1024 50001 100 6.377349
1024 50001 100 6.377147
1024 50001 100 6.376963
1024 50001 100 6.377642
1024 50001 100 6.376986
1024 50001 100 6.377840
1024 50001 100 6.377080
1024 50001 100 6.377053
1024 50001 100 6.377094
1024 50001 100 6.378253
1024 50001 100 6.377275
1024 50001 100 6.378250
1024 50001 100 6.378915
1024 50001 100 6.378436
1024 50001 100 6.377699
1024 50001 100 6.378656
1024 50001 100 6.378814
1024 50001 100 6.378559
1024 50001 100 6.379107
1024 50001 100 6.379175
1024 50001 100 6.379129
1024 50001 100 6.379325
1024 50001 100 6.379033
1024 50001 100 6.380287
1024 50001 100 6.379501
1024 50001 100 6.378780
1024 50001 100 6.379098
1024 50001 100 6.379830
1024 50001 100 6.380200
1024 50001 100 6.379072
1024 50001 100 6.380210
1024 50001 100 6.381593
1024 50001 100 6.381969
1024 50001 100 6.381895
1024 50001 100 6.382050
1024 50001 100 6.382535
1024 50001 100 6.382154
1024 50001 100 6.382588
1024 50001 100 6.382147
1024 50001 100 6.383024
1024 50001 100 6.382287
1024 50001 100 6.382697
1024 50001 100 6.383273
1024 50001 100 6.383218
1024 50001 100 6.382781
1024 50001 100 6.383318
1024 50001 100 6.383506
1024 50001 100 6.383696
1024 50001 100 6.383539
1024 50001 100 6.384250
1024 50001 100 6.383987
1024 50001 100 6.384110
1024 50001 100 6.385040
1024 50001 100 6.385465
1024 50001 100 6.385357
1024 50001 100 6.384970
1024 50001 100 6.384963
1024 50001 100 6.385466
1024 50001 100 6.385635
1024 50001 100 6.385664
1024 50001 100 6.385531
1024 50001 100 6.385466
1024 50001 100 6.386008
1024 50001 100 6.387098
1024 50001 100 6.387491
1024 50001 100 6.387554
1024 50001 100 6.387828
1024 50001 100 6.388215
1024 50001 100 6.389308
1024 50001 100 6.390146
1024 50001 100 6.395222
1024 50001 100 6.395346
1024 50001 100 6.395290
1024 50001 100 6.395865
1024 50001 100 6.396096
1024 50001 100 6.396042
1024 50001 100 6.398652
1024 50001 100 6.399525
1024 50001 100 6.399537
1024 50001 100 6.409025
1024 50001 100 6.412753
1024 50001 100 6.415644
1024 50001 100 6.417194
1024 50001 100 6.417158
1024 50001 100 6.417141
1024 50001 100 6.417456
1024 50001 100 6.417421
1024 50001 100 6.416884
1024 50001 100 6.423732
1024 50001 100 6.428662
1024 50001 100 6.433475
1024 50001 100 6.433459
1024 50001 100 6.433186
1024 50001 100 6.435170
1024 50001 100 6.435915
1024 50001 100 6.436877
1024 50001 100 6.437490
1024 50001 100 6.437441
1024 50001 100 6.437380
1024 50001 100 6.440521
1024 50001 100 6.453441
1024 50001 100 6.455556
1024 50001 100 6.456042
1024 50001 100 6.460306
1024 50001 100 6.467891
1024 50001 100 6.481209
1024 50001 100 6.497440
1024 50001 100 6.501994
1024 50001 100 6.506099
1024 50001 100 6.517752
1024 50001 100 6.518483
1024 50001 100 6.531488
1024 50001 100 6.544577
1024 50001 100 6.558909
1024 50001 100 6.569786
1024 50001 100 6.573348
1024 50001 100 6.588568
1024 50001 100 6.591139
1024 50001 100 6.589073
1024 50001 100 6.607331
1024 50001 100 6.613133
1024 50001 100 6.613083
1024 50001 100 6.619479
1024 50001 100 6.622490
1024 50001 100 6.623863
1024 50001 100 6.625594
1024 50001 100 6.626701
1024 50001 100 6.626448
1024 50001 100 6.626656
1024 50001 100 6.626686
1024 50001 100 6.627089
1024 50001 100 6.631953
1024 50001 100 6.631878
1024 50001 100 6.632037
1024 50001 100 6.632413
1024 50001 100 6.632109
1024 50001 100 6.632014
1024 50001 100 6.632718
1024 50001 100 6.634520
1024 50001 100 6.634221
1024 50001 100 6.635827
1024 50001 100 6.634817
1024 50001 100 6.638062
1024 50001 100 6.637898
1024 50001 100 6.640172
1024 50001 100 6.639764
1024 50001 100 6.639599
1024 50001 100 6.639778
1024 50001 100 6.639585
1024 50001 100 6.640100
1024 50001 100 6.640369
1024 50001 100 6.641245
1024 50001 100 6.642679
1024 50001 100 6.639495
1024 50001 100 6.642630
1024 50001 100 6.641870
1024 50001 100 6.643038
1024 50001 100 6.642991
1024 50001 100 6.644485
1024 50001 100 6.644654
1024 50001 100 6.644554
1024 50001 100 6.644729
1024 50001 100 6.644469
1024 50001 100 6.645079
1024 50001 100 6.645704
1024 50001 100 6.645124
1024 50001 100 6.645185
1024 50001 100 6.647236
1024 50001 100 6.648555
1024 50001 100 6.649381
1024 50001 100 6.649570
1024 50001 100 6.649457
1024 50001 100 6.649875
1024 50001 100 6.651506
1024 50001 100 6.650977
1024 50001 100 6.651298
1024 50001 100 6.651375
1024 50001 100 6.651969
1024 50001 100 6.653746
1024 50001 100 6.653874
1024 50001 100 6.653388
1024 50001 100 6.652161
1024 50001 100 6.654109
1024 50001 100 6.653425
1024 50001 100 6.655224
1024 50001 100 6.654766
1024 50001 100 6.655906
1024 50001 100 6.655759
1024 50001 100 6.660354
1024 50001 100 6.659906
1024 50001 100 6.659900
1024 50001 100 6.660067
1024 50001 100 6.660793
1024 50001 100 6.661142
1024 50001 100 6.662050
1024 50001 100 6.660114
1024 50001 100 6.661621
1024 50001 100 6.661629
1024 50001 100 6.661716
1024 50001 100 6.662241
1024 50001 100 6.662125
1024 50001 100 6.663417
1024 50001 100 6.663310
1024 50001 100 6.662839
1024 50001 100 6.663575
1024 50001 100 6.664155
1024 50001 100 6.663154
1024 50001 100 6.662858
1024 50001 100 6.664132
1024 50001 100 6.664872
1024 50001 100 6.664795
1024 50001 100 6.664304
1024 50001 100 6.665091
1024 50001 100 6.665414
1024 50001 100 6.665794
1024 50001 100 6.665809
1024 50001 100 6.666503
1024 50001 100 6.666579
1024 50001 100 6.666447
1024 50001 100 6.666677
1024 50001 100 6.667295
1024 50001 100 6.664436
1024 50001 100 6.667141
1024 50001 100 6.666823
1024 50001 100 6.668395
1024 50001 100 6.668219
1024 50001 100 6.668391
1024 50001 100 6.668548
1024 50001 100 6.667731
1024 50001 100 6.667949
1024 50001 100 6.667979
1024 50001 100 6.668062
1024 50001 100 6.669118
1024 50001 100 6.669555
1024 50001 100 6.668547
1024 50001 100 6.669449
1024 50001 100 6.668921
1024 50001 100 6.669909
1024 50001 100 6.668518
1024 50001 100 6.670563
1024 50001 100 6.671332
1024 50001 100 6.671655
1024 50001 100 6.671468
1024 50001 100 6.671463
1024 50001 100 6.673283
1024 50001 100 6.673876
1024 50001 100 6.674416
1024 50001 100 6.675711
1024 50001 100 6.676303
1024 50001 100 6.676850
1024 50001 100 6.676177
1024 50001 100 6.678328
1024 50001 100 6.678489
1024 50001 100 6.679550
1024 50001 100 6.679637
1024 50001 100 6.679907
1024 50001 100 6.680131
1024 50001 100 6.680957
1024 50001 100 6.682319
1024 50001 100 6.682889
1024 50001 100 6.682859
1024 50001 100 6.683220
1024 50001 100 6.683272
1024 50001 100 6.683288
1024 50001 100 6.683027
1024 50001 100 6.683471
1024 50001 100 6.683635
1024 50001 100 6.683774
1024 50001 100 6.684268
1024 50001 100 6.685167
1024 50001 100 6.685535
1024 50001 100 6.685737
1024 50001 100 6.684865
1024 50001 100 6.684586
1024 50001 100 6.685137
1024 50001 100 6.684857
1024 50001 100 6.685324
1024 50001 100 6.685783
1024 50001 100 6.686042
1024 50001 100 6.686311
1024 50001 100 6.686974
1024 50001 100 6.686628
1024 50001 100 6.686531
1024 50001 100 6.687211
