p n nt time
512 10001 25 0.162799
512 10001 25 0.157618
512 10001 25 0.157489
512 10001 25 0.162893
512 10001 25 0.157532
512 10001 25 0.157129
512 10001 25 0.163436
512 10001 25 0.157068
512 10001 25 0.158173
512 10001 25 0.163076
512 10001 25 0.157108
512 10001 25 0.157849
512 10001 25 0.162723
512 10001 25 0.156994
512 10001 25 0.157261
512 10001 25 0.162670
512 10001 25 0.156950
512 10001 25 0.157482
512 10001 25 0.163132
512 10001 25 0.157645
512 10001 25 0.157895
512 10001 25 0.162520
512 10001 25 0.157602
512 10001 25 0.157967
512 10001 25 0.163129
512 10001 25 0.157765
512 10001 25 0.157266
512 10001 25 0.163052
512 10001 25 0.157221
512 10001 25 0.150398
512 10001 25 0.163662
512 10001 25 0.157601
512 10001 25 0.157489
512 10001 25 0.164134
512 10001 25 0.157306
512 10001 25 0.158288
512 10001 25 0.163983
512 10001 25 0.157126
512 10001 25 0.158067
512 10001 25 0.164241
512 10001 25 0.157001
512 10001 25 0.158639
512 10001 25 0.163472
512 10001 25 0.157307
512 10001 25 0.158652
512 10001 25 0.164143
512 10001 25 0.157638
512 10001 25 0.158682
512 10001 25 0.163791
512 10001 25 0.157730
512 10001 25 0.158775
512 10001 25 0.163498
512 10001 25 0.157204
512 10001 25 0.157892
512 10001 25 0.164209
512 10001 25 0.156978
512 10001 25 0.158403
512 10001 25 0.164185
512 10001 25 0.158229
512 10001 25 0.157400
512 10001 25 0.163794
512 10001 25 0.157432
512 10001 25 0.157993
512 10001 25 0.163863
512 10001 25 0.157853
512 10001 25 0.158243
512 10001 25 0.163635
512 10001 25 0.157259
512 10001 25 0.158547
512 10001 25 0.164641
512 10001 25 0.157416
512 10001 25 0.157328
512 10001 25 0.164878
512 10001 25 0.157269
512 10001 25 0.157810
512 10001 25 0.165123
512 10001 25 0.157638
512 10001 25 0.158055
512 10001 25 0.165218
512 10001 25 0.160726
512 10001 25 0.158934
512 10001 25 0.164761
512 10001 25 0.160788
512 10001 25 0.158314
512 10001 25 0.165082
512 10001 25 0.161065
512 10001 25 0.156509
512 10001 25 0.165360
512 10001 25 0.160569
512 10001 25 0.158521
512 10001 25 0.164935
512 10001 25 0.161320
512 10001 25 0.158621
512 10001 25 0.165444
512 10001 25 0.161314
512 10001 25 0.158670
512 10001 25 0.165522
512 10001 25 0.161430
512 10001 25 0.158982
512 10001 25 0.165482
512 10001 25 0.161210
512 10001 25 0.158082
512 10001 25 0.165220
512 10001 25 0.161726
512 10001 25 0.158333
512 10001 25 0.165202
512 10001 25 0.162124
512 10001 25 0.158651
512 10001 25 0.165732
512 10001 25 0.162261
512 10001 25 0.158688
512 10001 25 0.165190
512 10001 25 0.161785
512 10001 25 0.159412
512 10001 25 0.165853
512 10001 25 0.161927
512 10001 25 0.159033
512 10001 25 0.165985
512 10001 25 0.161514
512 10001 25 0.158884
512 10001 25 0.165886
512 10001 25 0.162772
512 10001 25 0.158337
512 10001 25 0.165674
512 10001 25 0.162826
512 10001 25 0.158701
512 10001 25 0.165962
512 10001 25 0.160627
512 10001 25 0.158994
512 10001 25 0.166050
512 10001 25 0.163564
512 10001 25 0.159184
512 10001 25 0.166007
512 10001 25 0.159172
512 10001 25 0.165676
512 10001 25 0.158374
512 10001 25 0.166123
512 10001 25 0.158745
512 10001 25 0.166043
512 10001 25 0.159455
512 10001 25 0.168523
512 10001 25 0.159454
512 10001 25 0.168601
512 10001 25 0.159553
512 10001 25 0.168765
512 10001 25 0.159285
512 10001 25 0.168584
512 10001 25 0.168482
1 10001 25 60.859037
2 10001 25 29.186630
2 10001 25 29.186488
4 10001 25 14.555211
4 10001 25 14.573708
4 10001 25 14.591655
4 10001 25 14.591372
8 10001 25 7.229092
8 10001 25 7.243549
8 10001 25 7.258117
8 10001 25 7.271519
8 10001 25 7.281231
8 10001 25 7.290357
8 10001 25 7.299886
8 10001 25 7.299858
16 10001 25 3.591996
16 10001 25 3.592417
16 10001 25 3.592611
16 10001 25 3.597954
16 10001 25 3.603127
16 10001 25 3.607859
16 10001 25 3.611483
16 10001 25 3.616490
16 10001 25 3.622615
16 10001 25 3.629163
16 10001 25 3.635418
16 10001 25 3.642886
16 10001 25 3.647486
16 10001 25 3.652460
16 10001 25 3.657083
16 10001 25 3.657151
32 10001 25 1.801093
32 10001 25 1.810742
32 10001 25 1.824549
32 10001 25 1.839573
32 10001 25 1.852577
32 10001 25 1.865547
32 10001 25 1.878700
32 10001 25 1.892014
32 10001 25 1.896120
32 10001 25 1.906380
32 10001 25 1.908006
32 10001 25 1.920397
32 10001 25 1.921887
32 10001 25 1.934492
32 10001 25 1.934348
32 10001 25 1.948626
32 10001 25 1.948407
32 10001 25 1.961774
32 10001 25 1.962883
32 10001 25 1.974881
32 10001 25 1.976934
32 10001 25 1.987688
32 10001 25 1.990959
32 10001 25 2.000580
32 10001 25 2.004226
32 10001 25 2.014723
32 10001 25 2.016823
32 10001 25 2.028928
32 10001 25 2.030293
32 10001 25 2.043107
32 10001 25 2.043022
32 10001 25 2.042934
64 10001 25 0.983631
64 10001 25 0.984356
64 10001 25 0.984848
64 10001 25 0.984710
64 10001 25 0.984740
64 10001 25 0.985190
64 10001 25 0.985175
64 10001 25 0.985301
64 10001 25 0.985771
64 10001 25 0.985388
64 10001 25 0.985221
64 10001 25 0.985498
64 10001 25 0.986039
64 10001 25 0.985782
64 10001 25 0.986568
64 10001 25 0.986812
64 10001 25 0.986703
64 10001 25 0.987924
64 10001 25 0.988390
64 10001 25 0.988127
64 10001 25 0.987803
64 10001 25 0.988092
64 10001 25 0.987895
64 10001 25 0.988554
64 10001 25 0.988700
64 10001 25 0.989277
64 10001 25 0.989154
64 10001 25 0.989805
64 10001 25 0.990450
64 10001 25 0.990003
64 10001 25 0.990047
64 10001 25 0.990422
64 10001 25 0.990515
64 10001 25 0.990618
64 10001 25 0.991560
64 10001 25 0.992015
64 10001 25 0.993110
64 10001 25 0.993050
64 10001 25 0.994194
64 10001 25 0.994552
64 10001 25 0.995361
64 10001 25 0.995836
64 10001 25 0.996552
64 10001 25 0.996335
64 10001 25 0.997288
64 10001 25 0.998481
64 10001 25 0.998590
64 10001 25 0.998534
64 10001 25 0.999870
64 10001 25 0.999812
64 10001 25 1.001024
64 10001 25 1.001184
64 10001 25 1.001792
64 10001 25 1.002438
64 10001 25 1.002608
64 10001 25 1.005370
64 10001 25 1.007448
64 10001 25 1.008951
64 10001 25 1.010650
64 10001 25 1.010913
64 10001 25 1.010743
64 10001 25 1.010785
64 10001 25 1.011842
64 10001 25 1.011642
128 10001 25 0.606958
128 10001 25 0.607430
128 10001 25 0.606474
128 10001 25 0.607304
128 10001 25 0.607019
128 10001 25 0.607222
128 10001 25 0.607451
128 10001 25 0.607271
128 10001 25 0.607998
128 10001 25 0.606713
128 10001 25 0.607689
128 10001 25 0.607244
128 10001 25 0.607312
128 10001 25 0.607934
