p n nt time
256 10001 100 0.272578
256 10001 100 0.272338
256 10001 100 0.273070
256 10001 100 0.272834
256 10001 100 0.272820
256 10001 100 0.272937
256 10001 100 0.272542
256 10001 100 0.272260
256 10001 100 0.273053
256 10001 100 0.272676
256 10001 100 0.272737
256 10001 100 0.273548
256 10001 100 0.272935
256 10001 100 0.273386
256 10001 100 0.272579
256 10001 100 0.272237
256 10001 100 0.272696
256 10001 100 0.272804
256 10001 100 0.273768
256 10001 100 0.273041
256 10001 100 0.273211
256 10001 100 0.272534
256 10001 100 0.272429
256 10001 100 0.273125
256 10001 100 0.272746
256 10001 100 0.272821
256 10001 100 0.273810
256 10001 100 0.272650
256 10001 100 0.272465
256 10001 100 0.273174
256 10001 100 0.272716
256 10001 100 0.272916
256 10001 100 0.273009
256 10001 100 0.273300
256 10001 100 0.273703
256 10001 100 0.273662
256 10001 100 0.272841
256 10001 100 0.273522
256 10001 100 0.272536
256 10001 100 0.272310
256 10001 100 0.273298
256 10001 100 0.272843
256 10001 100 0.272945
256 10001 100 0.273812
256 10001 100 0.273173
256 10001 100 0.273399
256 10001 100 0.272593
256 10001 100 0.272344
256 10001 100 0.273389
256 10001 100 0.272748
256 10001 100 0.272962
256 10001 100 0.273902
256 10001 100 0.273176
256 10001 100 0.273711
256 10001 100 0.272531
256 10001 100 0.272530
256 10001 100 0.273350
256 10001 100 0.272701
256 10001 100 0.272854
256 10001 100 0.274037
256 10001 100 0.273203
256 10001 100 0.273924
256 10001 100 0.272551
256 10001 100 0.272292
256 10001 100 0.273342
256 10001 100 0.272777
256 10001 100 0.272915
256 10001 100 0.274141
256 10001 100 0.273124
256 10001 100 0.273780
256 10001 100 0.272804
256 10001 100 0.272510
256 10001 100 0.273302
256 10001 100 0.272756
256 10001 100 0.272969
256 10001 100 0.274231
256 10001 100 0.274176
256 10001 100 0.272858
256 10001 100 0.273116
256 10001 100 0.273931
256 10001 100 0.272734
256 10001 100 0.273592
256 10001 100 0.273310
256 10001 100 0.272862
256 10001 100 0.274173
256 10001 100 0.273171
